Element;Messstation;Datum;Wert;Einheit;Geo-Breite (Grad);Geo-Länge (Grad);Höhe (m);Sensorhöhe (m);Erstellungsdatum;Copyright;
Sonnenscheindauer;Berlin-Tegel;2016-12-28;0.0;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2016-12-29;0.4;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2016-12-30;5.9;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Sonnenscheindauer;Berlin-Tegel;2016-12-31;5.9;hour;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-01;1.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-02;-3.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-03;-9.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-04;-9.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-05;-8.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-06;-7.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-07;-5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-08;3.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-09;1.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-10;1.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-11;3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-12;3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-13;2.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-14;2.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-15;0.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-16;-0.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-17;-1.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-18;-4.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-19;-5.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-20;-1.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-21;-3.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-22;-5.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-23;-1.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-24;3.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-25;7.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-26;9.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-27;10.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-28;7.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-29;5.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-30;7.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-01-31;4.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-01;7.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-02;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-03;5.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-04;3.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-05;3.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-06;8.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-07;7.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-08;7.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-09;8.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-10;5.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-11;4.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-12;2.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-13;2.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-14;3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-15;3.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-16;0.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-17;0.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-18;2.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-19;3.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-20;3.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-21;8.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-22;6.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-23;4.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-24;2.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-25;0.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-26;1.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-27;1.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-28;3.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-02-29;1.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-01;1.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-02;4.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-03;3.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-04;4.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-05;5.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-06;3.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-07;2.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-08;1.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-09;3.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-10;5.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-11;4.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-12;3.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-13;2.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-14;3.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-15;4.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-16;5.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-17;4.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-18;4.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-19;5.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-20;5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-21;5.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-22;6.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-23;4.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-24;3.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-25;6.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-26;9.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-27;9.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-28;10.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-29;7.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-30;7.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-03-31;7.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-01;8.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-02;10.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-03;13.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-04;15.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-05;15.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-06;12.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-07;10.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-08;8.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-09;8.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-10;8.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-11;9.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-12;10.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-13;12.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-14;8.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-15;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-16;10.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-17;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-18;8.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-19;10.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-20;9.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-21;8.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-22;8.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-23;6.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-24;4.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-25;5.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-26;5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-27;5.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-28;5.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-29;9.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-04-30;13.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-01;13.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-02;13.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-03;12.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-04;10.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-05;14.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-06;17.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-07;19.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-08;19.3;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-09;19.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-10;19.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-11;20.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-12;19.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-13;16.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-14;10.1;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-15;8.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-16;9.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-17;9.4;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-18;14.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-19;17.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-20;17.7;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-21;19.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-22;22.5;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-23;20.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-24;15.9;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-25;13.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-26;14.0;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-27;16.2;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-28;18.8;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
Lufttemperatur Tagesmittel;Berlin-Tegel;2016-05-29;21.6;Grad C;52.5644;13.3088;36;keine Daten vorhanden;2018-03-07;© Deutscher Wetterdienst 2018;
